Rank,Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
321,Andrien White,CHAR,25,27.3,4.7,11,0.428,1.7,5.3,0.323,3.8,4.8,0.8,1.9,2.9,1,3.8,4.8,1.2,1.7,0.2,15
322,Tyree Griffin,USM,34,35.6,5.3,12.4,0.431,1.6,4.5,0.357,2.7,3.9,0.697,2.6,1.7,0.7,3.4,4.1,5.9,1.7,0.1,15
323,OShae Brissett,SU,37,38.1,4.4,12.4,0.354,1.5,4.5,0.331,4.7,6,0.787,1.9,2.2,2.2,6.6,8.8,0.9,1.2,0.8,14.9
324,Cecil Williams,CMU,36,30.2,5,10.7,0.469,0.6,2.1,0.303,4.2,5.5,0.777,2.8,2.9,1.6,4.9,6.5,2.6,1,1,14.9
325,Quinton Rose,TEM,33,32.2,5.8,13.3,0.434,1.5,4.3,0.345,1.9,3,0.653,2.4,1.7,0.7,3.6,4.3,2.3,1.5,0.2,14.9
326,B.J. Tyson,ECU,30,36.4,5.4,13.1,0.411,1.4,4.8,0.292,2.7,3.3,0.828,1.9,2,0.8,3.5,4.3,2.7,0.8,0.2,14.9
327,Brandon Boyd,ISU,29,29.6,5.1,10.9,0.468,1.5,4.5,0.338,3.2,4,0.802,1.9,1.7,0.5,3.7,4.2,2.4,1.3,0.1,14.9
328,Jared Stutzman,ISU,27,32.9,5,8.8,0.567,2.4,4.7,0.52,2.5,3.4,0.72,1.3,1.7,0.3,3.1,3.4,1.5,0.6,0.3,14.9
329,Paul Jackson,EMU,35,35,5.5,13.4,0.412,0.9,3.1,0.296,3,4.1,0.727,2.8,2.4,0.3,1.8,2.1,4.6,1.3,0.1,14.9
330,Deng Adel,U of L,34,33.1,5.2,11.6,0.447,1.5,4.2,0.35,3,3.9,0.786,2.3,1.4,0.6,4.5,5.2,2.8,0.6,0.3,14.9
331,Landry Shamet,WSU,32,31.7,4.8,9.8,0.489,2.6,5.9,0.442,2.7,3.2,0.825,2.1,1.9,0.4,2.8,3.2,5.2,0.7,0.2,14.9
332,Ty Cockfield,ASU,32,29.8,5.3,12,0.443,1.7,4.7,0.362,2.6,3.3,0.783,2.2,1.9,0.8,2.1,2.8,2,0.9,0.1,14.9
333,Dante Scott,MVSU,30,31.6,5.4,12.9,0.42,1.5,4,0.37,2.6,3.4,0.775,2.5,2.5,1.7,3.9,5.6,1.9,0.5,0.3,14.9
334,Christian Vital,UConn,32,31.7,4.3,11.2,0.383,2.1,6.7,0.318,4.1,4.9,0.846,1.8,2.3,0.8,4.6,5.4,1.7,1.6,0,14.9
335,Tyler Davis,TAMU,35,29.1,5.9,10.1,0.585,0.2,0.7,0.28,2.9,4.6,0.623,2,2.6,3.5,5.4,8.9,1.3,0.3,1.4,14.9
336,Sam Iorio,AU,28,33.4,5.1,10.7,0.477,2.2,5.1,0.437,2.4,3.1,0.791,1.8,2.6,1.6,4.9,6.5,1.3,1.4,0.9,14.9
337,John Konchar,IPFW,33,35.7,5.4,11.2,0.48,2,5.3,0.379,2.1,3.2,0.654,1.6,1.8,2,6.1,8.1,4.7,2.5,0.7,14.8
338,T.J. Shorts II,UCD,33,31.6,4.9,9.4,0.519,0.3,0.9,0.345,4.8,6.4,0.745,2.5,2.1,0.4,3.4,3.7,4.3,1.9,0.2,14.8
339,Jason Dunne,UHA,33,35.5,5.1,12.3,0.416,3,8.3,0.358,1.6,2.2,0.75,2.2,2.3,0.5,3.2,3.7,2.8,1.3,0.2,14.8
340,Liam O'Reilly,GWU,32,34.1,5.2,12.6,0.412,2.7,6.9,0.385,1.8,2.2,0.841,3,1.8,0.3,4.3,4.7,3.8,1,0.1,14.8
341,Justin Bibbins,U of U,35,34.9,4.4,9.6,0.457,2.7,6.1,0.439,3.4,3.9,0.874,2,2.5,0.4,2.6,3,4.7,1.3,0.1,14.8
342,Jaylen Shaw,CCU,32,30.9,4.9,11.7,0.42,1.1,3.4,0.315,3.9,5.1,0.773,3.5,2.2,0.3,2.9,3.2,5.4,1.6,0,14.8
343,Marcus Burk,CAM,33,31.8,5.2,10.7,0.49,2.8,6.8,0.403,1.5,1.8,0.85,1.4,1.8,0.6,3,3.6,1.2,1.3,0.2,14.8
344,Kalob Ledoux,MSU,28,29.7,5.4,12.8,0.423,2.2,6,0.365,1.8,2.2,0.81,2.3,2.4,0.7,3.6,4.4,1,0.5,0.1,14.8
345,"Christopher Galbreath, Jr.",SHSU,36,27.9,6.1,12.9,0.472,0.5,1.4,0.333,2.1,3.2,0.67,2.2,2.8,2.6,5.4,8,1.2,0.6,0.6,14.8
346,Shawn Roundtree,CMU,36,33,4.6,11.6,0.399,1.6,4.6,0.339,4,4.9,0.823,3.1,1.7,0.6,2.3,2.9,4.2,0.6,0,14.8
347,Kevin Huerter,UMD,32,34.4,5.1,10.1,0.503,2.3,5.5,0.417,2.3,3.1,0.758,2.5,2.4,1,4.1,5,3.4,0.6,0.7,14.8
348,Tevonn Walker,VAL,28,30.9,4.8,12.4,0.386,1.4,4.9,0.283,3.8,4.9,0.779,1.7,2.4,1.1,3.7,4.8,1.7,1.7,0.1,14.8
349,Justin Pierce,W&M,31,31.6,5.3,10.5,0.502,1.5,3.6,0.416,2.7,3.4,0.79,1.8,2.1,2,6.6,8.6,2.4,0.9,0.6,14.7
350,Jacobi Boykins,LTU,33,30.6,4.4,10.4,0.423,3,7.5,0.395,2.9,3.2,0.915,1.2,2.2,0.5,4.3,4.8,1.5,1,0.3,14.7
351,Isaac Haas,PU,35,23.4,5.3,8.6,0.617,0,0,0,4.1,5.4,0.758,1.7,2.4,1.7,4,5.7,0.7,0.1,1.3,14.7
352,Zac Cuthbertson,CCU,31,29.3,4.5,10.1,0.45,0.9,3.1,0.302,4.6,5.8,0.796,2.3,2.7,1.9,4.9,6.8,1.6,0.9,0.7,14.7
353,Will Rayman,CU,33,31.9,4.9,10.8,0.45,2,4.8,0.418,2.9,3.6,0.807,1.6,2.5,1.9,4.8,6.7,1.1,1,0.8,14.7
354,"Lance Tejada, Jr.",LU,27,29.5,5.1,11.9,0.434,2.9,6.3,0.453,1.5,2,0.759,1.8,2.4,0.4,2.1,2.5,2,0.8,0,14.7
355,Shawntrez Davis,BCU,32,27,5.7,10.2,0.554,0.7,1.9,0.377,2.6,4.4,0.592,2.4,3.4,2.7,6,8.7,1.2,0.5,1.2,14.7
356,Jordan Evans,MVSU,32,30,4.9,13.5,0.367,1.8,5.1,0.346,3,4.1,0.746,2,2.9,0.9,2.2,3,2,1,0,14.7
357,Trae Bell-Haynes,UVM,34,32,4.9,9.6,0.511,0.6,1.9,0.349,4.2,5.8,0.731,3.1,2.4,0.6,3.7,4.3,4.1,1.1,0.1,14.6
358,Travis Charles,ALB,31,28.9,5.6,10.1,0.554,0,0,0,3.4,4.2,0.822,1.8,2.8,1.9,3.7,5.6,0.7,0.5,0.4,14.6
359,Bubba Parham,VMI,30,29.8,4.8,12.1,0.399,1.9,5.8,0.331,3,3.8,0.798,2.8,2.2,0.4,3,3.4,2.5,0.8,0,14.6
360,Roberto Gallinat,PAC,32,32,4.8,10.9,0.438,1.6,5,0.321,3.5,4.5,0.771,1.5,2.5,0.8,2,2.8,1.2,0.6,0.2,14.6
361,Moe Wagner,UM,39,27.6,5.5,10.5,0.528,1.6,4.1,0.394,1.9,2.8,0.694,1.4,3.1,1.5,5.7,7.1,0.8,1,0.5,14.6
362,Svi Mykhailiuk,KU,39,34.5,5.3,12.1,0.434,2.9,6.6,0.444,1.2,1.4,0.804,1.7,2.5,1.1,2.8,3.9,2.7,1.2,0.3,14.6
363,Ronald Delph,FAU,31,29.4,6.5,13,0.495,0,0.1,0,1.7,2.5,0.697,1.7,2.6,2.7,6,8.7,0.7,0.4,2,14.6
364,Shakur Juiston,UNLV,33,30.4,6.6,10.3,0.639,0.1,0.1,1,1.3,2.6,0.512,2.5,2.8,2.7,7.3,10,1.9,0.9,0.6,14.6
365,Vince Edwards,PU,35,31.6,5.1,10.8,0.476,1.5,3.7,0.398,2.9,3.4,0.833,2,1.8,2,5.4,7.4,2.9,0.5,0.6,14.6
366,Larry Motuzis,AU,30,36.1,5.2,12.4,0.416,2.1,6.3,0.332,2.2,3.4,0.637,2.2,2.8,0.7,4,4.8,1.7,1.6,0.2,14.6
367,David Nichols,ALB,32,33.8,5.2,13.2,0.394,1.8,4.9,0.365,2.4,3.2,0.772,2.5,2.6,0.5,3.8,4.2,3.5,1.2,0.2,14.6
368,Colton Weisbrod,LU,33,34.1,5.2,11.2,0.461,0.5,1.3,0.409,3.7,5.5,0.665,2,2.5,2.9,5.2,8.1,1.8,1.1,0.2,14.6
369,Levi Bradley,NIU,32,29.6,5.1,11.8,0.427,0.8,2.9,0.28,3.6,4.4,0.829,1.3,2.8,1.3,4.2,5.5,0.8,0.9,0.2,14.6
370,Trejon Jacob,FIU,31,33.6,5.1,11.8,0.431,2.3,6.2,0.375,2,3.2,0.643,1.2,1.6,0.8,4.1,5,0.9,1.1,0.3,14.5
371,Kevon Harris,SFA,33,26.2,4.8,10,0.48,1.8,4.1,0.426,3.2,4.6,0.68,1.8,1.6,2.1,3.4,5.5,1.3,1,0.2,14.5
372,Darnell Edge,FDU,30,34,4.9,10.8,0.449,2,5.5,0.361,2.8,3,0.944,1.6,1.8,0.4,2.5,2.9,2.4,1.3,0,14.5
373,Payton Pritchard,UO,36,35.1,4.9,11.1,0.447,2.4,5.7,0.413,2.3,2.9,0.774,2.1,2.4,0.5,3.3,3.8,4.8,1.4,0,14.5
374,Mike Laster,OU,30,33.1,5.5,11.5,0.477,1.8,4.6,0.391,1.8,2.5,0.716,1.5,1.9,0.5,2.4,2.9,1.9,0.6,0.2,14.5
375,"Gary Trent, Jr.",DUKE,37,33.9,4.8,11.5,0.415,2.6,6.5,0.402,2.3,2.6,0.876,1,1.7,0.8,3.4,4.2,1.4,1.2,0.1,14.5
376,James Thompson IV,EMU,35,34.1,5.7,8.5,0.672,0,0,0,3,4.9,0.607,1.9,3.3,4.1,7.1,11.2,0.3,0.8,1.9,14.5
377,Brenton Scott,ISU,31,32.8,5,12.6,0.4,2,5.9,0.337,2.4,3.4,0.714,2.5,2.5,0.5,5.3,5.7,2.4,1.7,0.2,14.5
378,Ledarrius Brewer,SEMO,31,29.4,4.9,11.7,0.42,2.3,6.3,0.362,2.4,3.2,0.74,1.8,2.1,0.5,3.4,3.8,1.3,0.9,0.5,14.5
379,Matt Lewis,JMU,32,31.8,4.2,11.3,0.376,1.7,5,0.335,4.3,5.3,0.801,1.2,1.9,0.8,3,3.7,2.2,1,0.2,14.5
380,Corey Allen,UDM,29,28.1,4.8,11.2,0.432,2.1,5.4,0.382,2.7,3.4,0.79,2.3,1.8,0.4,2.7,3.2,2.2,0.7,0,14.4
381,Quinndary Weatherspoon,MSU,37,31.4,5.1,10.4,0.484,1.1,3.6,0.313,3.2,4.1,0.771,2.7,2.3,1.5,4.5,6,3.3,1.4,0.3,14.4
382,Frank Howard,SU,37,38.4,5.1,13.4,0.376,1.8,5.5,0.327,2.5,3.5,0.719,3.4,2.6,0.5,3,3.5,4.7,1.8,0.3,14.4
383,Victor Joseph,POLY,31,29.5,4.7,11.7,0.405,2.1,5.7,0.362,2.8,3.2,0.88,1.9,2.1,0.6,2,2.5,1.9,0.8,0.2,14.4
384,Shai Gilgeous-Alexander,UK,37,33.7,4.9,10.2,0.485,0.6,1.5,0.404,3.9,4.7,0.817,2.7,1.7,0.9,3.2,4.1,5.1,1.6,0.5,14.4
385,Mike Lewis,DUQ,32,31.1,4.3,11.2,0.384,2.8,7.6,0.368,3,3.6,0.826,1.3,2.1,0.5,1.8,2.3,0.7,1.1,0,14.4
386,Grant Benzinger,WRST,35,34.8,4.5,11.6,0.388,2.7,7.1,0.372,2.7,3.1,0.888,1.1,2.3,1.4,4,5.4,1.2,0.7,0.2,14.3
387,Romone Saunders,WC,25,31.6,5.2,12.4,0.421,1.9,5.6,0.343,2,2.8,0.704,2.1,2.5,1.8,4.5,6.4,2,1.2,0.3,14.3
388,"Eric Williams, Jr.",DUQ,32,33.7,4.6,11.7,0.392,2.1,5.8,0.364,3,4.1,0.74,2.1,2.3,2.1,6.6,8.8,1.6,1.3,0.3,14.3
389,Chris Silva,USC,33,25.8,3.8,8.2,0.467,0.2,0.4,0.417,6.5,8.6,0.753,2.6,3.5,3.3,4.7,8,1.2,0.6,1.4,14.3
390,Curtis Phillips,TTU,33,30.6,4.6,11.7,0.393,1.8,5.4,0.341,3.2,4.5,0.718,3,2.1,1,4.2,5.2,2.2,1.8,0.6,14.3
391,Eric Lockett,FIU,32,37,5.7,12.1,0.466,0.4,1.5,0.292,2.5,3.5,0.717,2.1,2.4,1.3,5.2,6.5,3.1,1.2,0.4,14.3
392,JoJo Cooper,WC,33,36.4,4.8,11.4,0.42,1.2,3.1,0.379,3.5,4.8,0.739,3.3,2.2,1.2,4.1,5.2,6.1,1.5,0,14.3
393,Ryan Betley,PENN,33,33.5,4.5,10.8,0.423,2.5,6.5,0.391,2.6,3.4,0.77,1.5,2,0.6,4.4,5,1.2,0.8,0.4,14.3
394,Rodney Bullock,PROV,34,32.9,4.8,11.1,0.435,1.4,4.1,0.333,3.2,4.4,0.738,1.9,2.5,1.5,4.4,5.8,1.1,0.8,1,14.3
395,Nick Sherod,RICH,32,31.5,5.2,10.7,0.481,1.9,4.9,0.391,2,2.5,0.802,1.1,1.8,1,4,5,1.4,1,0.1,14.2
396,Malcolm Duvivier,AKR,32,32.5,5,12.8,0.389,2.7,7.3,0.373,1.6,2.5,0.646,3,2.9,0.3,2.2,2.5,3.1,0.8,0.2,14.2
397,Don Coleman,Cal,30,31.4,4.2,12.9,0.328,0.9,3.6,0.243,4.9,6.6,0.746,2,2.3,1.1,1.9,2.9,1.9,1.4,0,14.2
398,B.J. Stith,ODU,32,31.4,4.9,11.2,0.437,1.8,4.3,0.403,2.7,3.2,0.842,1.6,1.8,0.8,4.9,5.7,1.7,0.8,0.2,14.2
399,Gabe DeVoe,CLEM,35,34.3,4.9,10.8,0.449,2.5,6.2,0.396,2,2.6,0.78,2,2.1,0.9,3.9,4.7,2.1,1.1,0.4,14.2
400,Fred Sims,CSU,30,30.7,4.9,15.1,0.322,2,6.4,0.319,2.4,2.8,0.869,1.5,1.4,0.8,2.9,3.7,1.1,0.8,0.1,14.2
201,Jahaad Proctor,HP,25,31.9,5.7,13.2,0.432,2.2,5.8,0.382,2.8,3.6,0.787,2.4,1.4,0.7,3,3.6,3,1,0.3,16.4
202,Mustapha Heron,AU,32,28.6,5.4,12.2,0.439,1.3,4.1,0.331,4.3,5.4,0.803,2.1,2.6,1.3,4,5.3,0.9,1.2,0.1,16.4
203,"Brian Beard, Jr.",FIU,31,35.9,5.4,13.3,0.406,1.2,4.7,0.247,4.5,6.9,0.648,3.2,2.5,0.2,3.7,3.9,5.7,2.9,0,16.4
204,Femi Olujobi,NC A&T,32,31.9,5.8,10.8,0.536,0.6,1.9,0.29,4.2,5.4,0.776,2.5,2.7,1.7,6,7.7,1.2,0.4,0.7,16.3
205,Sam Merrill,USU,34,35.4,5.6,11.2,0.504,2.9,6.2,0.464,2.1,2.5,0.849,1.8,2.2,0.2,3.1,3.3,3.1,1,0.2,16.3
206,Yuta Watanabe,GW,33,36.6,5.8,13.4,0.437,1.7,4.7,0.364,2.9,3.6,0.807,1.5,1.5,1.3,4.8,6.1,1.6,0.8,1.6,16.3
207,Jared Sam,SUBR,33,33.5,5.4,12.3,0.44,0,0,1,5.5,7.2,0.767,2.3,2,3.1,5.7,8.8,1.3,0.8,0.8,16.3
208,Matt Farrell,ND,31,35.8,5.4,13.2,0.41,3.2,8.4,0.377,2.3,2.8,0.816,2.4,1.5,0.2,2.2,2.4,5.5,1,0.1,16.3
209,Kassius Robertson,MU,33,36,4.8,11.3,0.422,3.2,7.4,0.432,3.5,4.4,0.795,2.3,1.7,0.3,2.7,3,2.3,1,0.1,16.3
210,Travin Thibodeaux,UNO,26,28.7,6.2,11.3,0.542,0.6,1.6,0.39,3.3,4.8,0.69,2.2,2.7,1.2,4.6,5.8,2.9,1.4,1.1,16.3
211,Jaelan Sanford,U of T,34,34.6,5.5,12.1,0.451,2.1,5.2,0.403,3.2,3.8,0.846,1.8,1.8,0.6,2.8,3.4,3,0.6,0.6,16.3
212,Jordan Davis,UNC,38,29.1,6.2,12,0.515,0.4,1.8,0.239,3.5,5.4,0.638,3.1,2.7,1,3.8,4.8,3.2,0.9,0.4,16.3
213,Manu Lecomte,BU,33,34.1,4.9,12.2,0.402,2.8,7.2,0.381,3.7,4.1,0.89,2.2,1.8,0.2,2,2.2,3.7,0.7,0,16.2
214,Nick Perkins,UB,36,27.5,5.9,12.4,0.474,1,3.1,0.319,3.5,4.8,0.733,2,2.4,2.2,3.8,6,0.8,0.3,0.6,16.2
215,David Caraher,HBU,29,31.3,5.6,12.3,0.455,1.9,5.3,0.364,3.1,4.2,0.736,2.4,2.9,2.4,4.8,7.2,1.9,0.8,0.1,16.2
216,Jalen Henry,SIUE,29,28.1,5.4,12.9,0.42,1.3,3.5,0.363,4.1,5.7,0.715,2.5,2.9,1.6,5.7,7.3,1.2,0.8,0.8,16.2
217,Dean Wade,KSU,33,32.8,6,10.9,0.55,1.2,2.8,0.44,2.9,3.9,0.752,1.4,1.9,1.3,4.8,6.2,2.7,1.5,0.8,16.2
218,David Jenkins,SDSU,35,29.5,5.2,12.1,0.432,2.4,6.3,0.382,3.3,4.1,0.799,1.7,1.9,0.3,2.9,3.2,1.6,0.4,0,16.1
219,Dimencio Vaughn,RU,29,27.7,5.7,11.1,0.508,0.9,2.7,0.351,3.9,5.1,0.764,2.4,2.9,2.6,4.1,6.7,1.1,1.8,0.7,16.1
220,Isaiah Bailey,BCU,31,32.2,4.8,11.4,0.425,0.9,3.3,0.275,5.5,7.1,0.785,4,2.9,1.4,4,5.3,4.8,0.9,0.3,16.1
221,Zach Johnson,FGC,35,32.4,5.8,12.4,0.469,2,5,0.392,2.5,3.3,0.781,2.3,2.1,0.4,2.9,3.3,3,2,0.1,16.1
222,Joe Rosga,UD,30,34.2,5.2,10.7,0.481,2.4,5.5,0.44,3.3,3.7,0.901,2.2,1.7,0.6,3.5,4.1,2.9,0.7,0.1,16.1
223,Prentiss Nixon,CSU,27,32.1,4.9,13.7,0.359,2.4,7.4,0.33,3.8,4.5,0.843,2.1,2.6,0.3,2.9,3.2,2,1.5,0.1,16.1
224,Allerik Freeman,NCST,33,34.4,5,12.9,0.386,2.1,5.5,0.385,4,5.2,0.776,2.5,1.7,0.6,3.5,4.2,2.6,1.2,0,16.1
225,Matthew Butler,UTM,31,37.7,5.8,14.5,0.4,2.9,8.3,0.349,1.5,1.8,0.839,3.2,2,0.3,2.3,2.6,3,0.9,0.1,16
226,Jaylen Nowell,UW,34,32.5,6,13.2,0.451,1.1,3.3,0.351,2.9,3.7,0.8,2.5,2.8,1,3,4,2.7,1.1,0.3,16
227,Seth Towns,HAR,30,27.9,5.4,12.8,0.419,2.1,4.8,0.441,3.2,3.9,0.805,2.1,2.5,1.1,4.6,5.7,1.8,0.8,0.6,16
228,"Barry Brown, Jr.",KSU,37,34.7,5.5,12.2,0.449,1.1,3.6,0.318,3.8,5,0.772,2.6,2.2,0.6,2.6,3.2,3.2,1.8,0.1,15.9
229,Rob Marberry,LIP,33,28.5,6.6,10.8,0.612,0,0.1,0,2.7,3.7,0.738,1.5,2.3,2,3.8,5.8,1.9,0.7,0.7,15.9
230,Travis Munnings,ULM,32,34.6,5.8,12.3,0.47,2.2,5.7,0.387,2.2,3,0.722,1.7,2.5,1.7,5.6,7.3,2.4,1.2,0.2,15.9
231,Kobe Webster,WIU,28,33.4,5.9,13.7,0.431,2.1,5.8,0.366,2,2.6,0.781,2.2,1.6,0.4,3.8,4.1,3.5,0.7,0.1,15.9
232,Tremont Waters,LSU,33,33,5.1,12.2,0.417,2.2,6.2,0.351,3.5,4.4,0.801,2.9,2.2,0.3,3.1,3.4,6,2,0.1,15.9
233,"Melvin Frazier, Jr.",TU,30,34.4,6,10.7,0.556,1.2,3,0.385,2.8,3.9,0.712,2.6,2,1.2,4.4,5.6,2.9,2.1,0.7,15.9
234,Zachary Hamilton,PVAMU,34,27.6,5.3,13.3,0.4,2.6,7,0.374,2.6,3.3,0.788,1.7,2.8,1,3.2,4.3,1.3,0.9,0.3,15.9
235,Bryce Brown,AU,33,31.2,5.1,12.8,0.401,3.2,8.5,0.382,2.4,3.1,0.775,1.3,1.7,0.6,1.4,2,1.7,1,0.2,15.9
236,Justin Turner,BGSU,31,33.9,5.5,13.4,0.406,1.6,4.3,0.379,3.4,4.1,0.812,2.4,1.8,0.8,2.8,3.6,2.6,1.5,0.3,15.9
237,Elijah Pemberton,HOF,30,34.9,4.8,10.7,0.452,1.8,4.4,0.409,4.4,5.8,0.754,2,2.5,1.6,3.2,4.8,2.2,0.7,0.2,15.9
238,Marcus Derrickson,GU,29,32,5.2,10.2,0.505,1.6,3.5,0.465,3.9,4.5,0.863,2.2,2.4,2.3,5.8,8.1,1.6,0.7,0.7,15.9
239,Nick Masterson,KENN,30,36.7,5.6,10,0.555,2.4,4.5,0.541,2.2,2.6,0.87,1.5,2,0.7,2.1,2.8,3.2,0.8,0.1,15.8
240,Tevon Saddler,NSU,30,29.3,5.4,11.4,0.472,0.6,2.4,0.268,4.4,5.7,0.766,3.2,3,1.5,5.1,6.6,2.8,1.6,0.2,15.8
241,Michael Oguine,UM,34,32.2,5.2,11.3,0.461,1.4,3.8,0.357,4,5.5,0.737,1.3,2.8,2.1,3.4,5.5,2,1.4,0.5,15.8
242,Stevie Thompson,OSU,32,36.6,5.8,12.7,0.461,2,5.8,0.348,2.1,3.2,0.657,2.1,2.2,0.8,2.3,3.1,3.2,1.7,0.3,15.8
243,Malachi Flynn,WSU,31,33.4,5.2,12.6,0.413,2.5,7.4,0.338,2.8,3.4,0.846,2.1,1.8,0.7,2.7,3.4,4.3,1.6,0.1,15.8
244,Andre Walker,L-MD,29,32,5.8,15.1,0.384,2.3,6.8,0.335,1.9,3.2,0.591,2.9,2.9,1,2.9,3.9,2.8,1.6,0,15.8
245,Anthony Cowan,UMD,32,37,4.5,10.7,0.422,1.7,4.6,0.367,5.1,6,0.848,2.8,2,0.2,4.2,4.4,5.1,1.5,0.3,15.8
246,Marcquise Reed,CLEM,35,34.9,5.2,12.1,0.428,1.9,5.4,0.354,3.4,4.1,0.845,2.3,1.9,0.7,4,4.7,3.3,1.7,0,15.7
247,Justin Johnson,WKU,38,34.6,6.3,12.2,0.516,1.2,3,0.416,1.8,3.2,0.569,1.5,1.8,2.2,7.2,9.4,1.3,0.7,0.7,15.7
248,Averyl Ugba,APSU,34,30,5.9,10.8,0.549,0.5,1.3,0.364,3.4,5,0.671,2.3,2.9,3,5.1,8,1,0.5,1.1,15.7
249,Chimezie Metu,USC,34,31,6,11.5,0.523,0.4,1.2,0.3,3.3,4.5,0.73,2,2.6,1.9,5.6,7.4,1.6,0.8,1.7,15.7
250,Isaiah Pineiro,USD,34,28.1,5.5,11.3,0.491,0.8,2.3,0.346,3.8,4.9,0.783,2.6,3.1,1,5.3,6.2,2.1,1.2,0.8,15.7
251,Kamar Baldwin,BU,35,34,6,13.6,0.442,1.4,4.2,0.331,2.3,2.9,0.775,2.1,2.5,0.4,4.5,4.9,3.2,1.5,0.4,15.7
252,Anthony Tarke,NJIT,29,32.1,5.6,13.8,0.404,1.4,4.9,0.287,3.1,4.9,0.641,2.1,2.2,1.6,4.7,6.2,2,1.3,0.8,15.7
253,Andre Fox,HP,29,28.6,5.2,10.9,0.475,1.9,4.4,0.426,3.4,4.6,0.75,2,2.2,0.5,4.3,4.8,1.4,1.2,0.3,15.7
254,Francisco Alonso,UNCG,35,29.3,5,12.1,0.414,3.2,7.9,0.404,2.5,2.8,0.869,2.5,2.3,0.5,1.9,2.4,2.9,1,0.1,15.6
255,Ajdin Penava,MU,34,29.4,5.6,10,0.562,1,2.9,0.34,3.4,4.5,0.753,2,3.6,2,6.5,8.5,1.9,0.9,3.9,15.6
256,Khadeen Carrington,SHU,34,32.9,5,12,0.418,1.6,4.2,0.368,4.1,4.9,0.826,2.3,2.1,0.6,2.5,3.1,4.4,1.1,0.3,15.6
257,Dexter McClanahan,SST,32,29.5,5.2,12.7,0.408,2.2,7.2,0.302,3,4.2,0.729,1.8,1.9,1.2,3.1,4.2,1.9,1.2,0.2,15.6
258,Terry Taylor,APSU,34,31.5,5.8,10.6,0.541,1.1,2.6,0.432,2.9,4,0.73,1.8,2.5,3.9,4.6,8.6,0.7,0.6,1,15.6
259,Josh Cunningham,DAY,31,31.6,6,9.3,0.646,0.3,1.1,0.235,3.3,4.8,0.691,2.3,3.1,2.5,5.9,8.4,1.7,0.5,0.4,15.6
260,Reggie Gee,ASU,31,30,4.9,11.3,0.437,1.9,4.8,0.405,3.8,4.9,0.775,1.5,2,1.3,3.4,4.6,1,0.6,0.5,15.6
261,Kevin Knox,UK,37,32.4,5.3,11.9,0.445,1.5,4.5,0.341,3.4,4.4,0.774,2.3,2.2,0.9,4.5,5.4,1.4,0.8,0.3,15.6
262,Koby McEwen,USU,30,32.3,5,12.5,0.4,2.2,6.8,0.33,3.3,4.6,0.725,3,2.6,0.4,5,5.4,3.2,0.8,0,15.6
263,Leland King II,UCSB,32,31.8,5.8,12.5,0.464,1.7,4,0.414,2.3,3,0.753,1.2,1.6,2.1,8.2,10.2,1.9,0.8,0.2,15.6
264,Grant Golden,RICH,32,30.7,6.5,13.1,0.498,0.7,2.5,0.275,1.9,3,0.625,2.6,2.5,1.5,5.2,6.7,2.2,0.6,1.2,15.6
265,Reggie Dillard,PC,32,33.6,5.5,12.5,0.436,2.1,6,0.349,2.5,3.5,0.723,2.6,2.2,0.5,2.7,3.2,1.8,0.7,0.3,15.6
266,Isaiah Walton,LONG,27,29.1,5.2,12.1,0.428,2.1,5.5,0.376,3.1,3.7,0.84,3.1,2.3,0.3,2.4,2.7,2.2,1.2,0.3,15.6
267,Adam Grant,BU,27,36.9,5.5,14.6,0.377,2.4,7,0.342,2.2,3.1,0.702,2.5,2.2,0.9,2.4,3.3,2.5,1,0,15.6
268,Phil Fayne,ISU,29,29.9,6.2,10.5,0.595,0,0,0,3.1,6,0.514,1.8,2.8,3.4,4,7.4,0.9,1.2,1,15.6
269,Jalen Hudson,UF,34,26.6,5.3,11.6,0.454,2.3,5.7,0.402,2.7,4.1,0.662,1.2,2.1,0.4,3.5,3.9,1.1,0.8,0.6,15.5
270,Noah Dickerson,UW,34,27,5.2,9.2,0.569,0.1,0.1,0.4,5,6.3,0.786,2.3,3.4,2.7,5.6,8.4,0.9,0.7,0.6,15.5
271,Connor Cashaw,RU,30,33.7,5.3,13.2,0.398,1.7,5.3,0.319,3.3,4.5,0.726,2.2,2,1.4,5.7,7.1,3.2,1.3,0.1,15.5
272,Lamar Stevens,PSU,39,33.1,5.9,12.7,0.465,0.8,2.4,0.319,2.9,4.1,0.696,2.2,2.4,1.4,4.6,5.9,1.9,0.6,1.1,15.5
273,Jeremy Harris,UB,36,33.2,5.6,12,0.471,2.6,6.1,0.418,1.6,2.1,0.787,1.3,2.1,1.3,4.6,5.9,2.1,1,0.7,15.5
274,Myles Powell,SHU,34,31.7,5,11.6,0.433,2.8,7.3,0.379,2.6,3.4,0.789,2,2.4,0.5,2.1,2.6,2.8,1,0.2,15.5
275,Deion Holmes,USCU,32,26.5,5.8,12.4,0.469,1.6,4.8,0.34,2.2,2.9,0.772,2.7,1.8,1.5,2.2,3.7,1.3,0.5,0.1,15.5
